maintenance_id,start_time,end_time,machine_id,line_id,technician_id,maintenance_type_id,related_failure_id,duration_minutes,labor_cost,parts_cost,part_id,part_quantity,total_cost
278,2022-07-27 19:32:00,2022-07-27 20:12:00,7,2,4,1,,40,213,0,,0,213
279,2022-07-28 13:16:00,2022-07-28 13:50:00,11,3,8,1,,34,238,0,,0,238
280,2022-07-28 21:07:00,2022-07-28 21:45:00,8,2,7,1,,38,222,0,,0,222
281,2022-07-30 04:28:00,2022-07-30 10:00:00,9,3,5,2,71,332,1937,66000,11,3,67937
282,2022-07-30 21:58:00,2022-07-31 02:00:00,10,3,5,2,72,242,1412,0,,0,1412
283,2022-07-31 14:39:00,2022-07-31 15:19:00,1,1,3,1,,40,233,0,,0,233
284,2022-07-31 18:30:00,2022-07-31 19:00:00,5,2,5,1,,30,175,8400,6,2,8575
285,2022-08-01 19:56:00,2022-08-01 20:37:00,10,3,10,1,,41,266,0,,0,266
286,2022-08-03 02:35:00,2022-08-03 06:00:00,3,1,3,2,73,205,1196,0,,0,1196
287,2022-08-03 12:09:00,2022-08-03 12:39:00,9,3,10,1,,30,195,1800,1,1,1995
288,2022-08-03 16:53:00,2022-08-03 23:00:00,1,1,9,2,74,367,2386,60000,18,1,62386
289,2022-08-05 12:50:00,2022-08-05 13:37:00,6,2,4,1,,47,251,0,,0,251
290,2022-08-05 16:26:00,2022-08-05 16:50:00,3,1,5,1,,24,140,0,,0,140
291,2022-08-07 11:00:00,2022-08-07 11:39:00,12,3,7,1,,39,228,3600,4,3,3828
292,2022-08-08 12:28:00,2022-08-08 12:58:00,2,1,3,1,,30,175,2400,2,1,2575
293,2022-08-08 21:28:00,2022-08-08 21:50:00,4,1,9,1,,22,143,55000,17,1,55143
294,2022-08-09 07:40:00,2022-08-09 08:17:00,7,2,10,1,,37,240,0,,0,240
295,2022-08-09 16:04:00,2022-08-09 16:36:00,8,2,8,1,,32,224,0,,0,224
296,2022-08-10 16:33:00,2022-08-10 18:47:00,8,2,6,1,,134,715,9600,7,2,10315
297,2022-08-11 06:31:00,2022-08-11 06:59:00,11,3,9,1,,28,182,0,,0,182
298,2022-08-11 09:01:00,2022-08-11 14:00:00,8,2,9,2,75,299,1944,0,,0,1944
299,2022-08-11 13:17:00,2022-08-11 20:00:00,7,2,6,2,76,403,2149,2400,2,1,4549
300,2022-08-11 18:37:00,2022-08-11 19:00:00,5,2,7,1,,23,134,0,,0,134
301,2022-08-13 10:57:00,2022-08-13 11:17:00,9,3,2,1,,20,123,0,,0,123
302,2022-08-14 09:44:00,2022-08-14 15:00:00,6,2,5,2,77,316,1843,0,,0,1843
303,2022-08-14 13:25:00,2022-08-14 14:09:00,1,1,10,1,,44,286,0,,0,286
304,2022-08-15 20:36:00,2022-08-15 21:18:00,10,3,5,1,,42,245,3600,1,2,3845
305,2022-08-17 15:04:00,2022-08-17 15:28:00,6,2,7,1,,24,140,0,,0,140
306,2022-08-17 19:09:00,2022-08-17 20:08:00,3,1,7,1,,59,344,0,,0,344
307,2022-08-18 01:05:00,2022-08-18 07:00:00,2,1,6,2,78,355,1893,19600,14,2,21493
308,2022-08-18 18:40:00,2022-08-18 22:00:00,3,1,3,2,79,200,1167,18500,10,1,19667
309,2022-08-19 05:34:00,2022-08-19 16:00:00,4,1,11,2,80,626,8868,0,,0,8868
310,2022-08-19 10:43:00,2022-08-19 11:13:00,7,2,4,1,,30,160,0,,0,160
311,2022-08-19 18:58:00,2022-08-19 19:20:00,12,3,10,1,,22,143,0,,0,143
312,2022-08-20 21:21:00,2022-08-20 22:09:00,8,2,7,1,,48,280,5400,1,3,5680
313,2022-08-21 09:54:00,2022-08-21 19:00:00,12,3,8,2,81,546,3822,8700,15,1,12522
314,2022-08-21 14:09:00,2022-08-21 14:45:00,2,1,7,1,,36,210,0,,0,210
315,2022-08-23 11:33:00,2022-08-23 12:10:00,5,2,10,1,,37,240,900,3,1,1140
316,2022-08-24 13:44:00,2022-08-24 14:32:00,9,3,5,1,,48,280,0,,0,280
317,2022-08-24 15:26:00,2022-08-24 16:06:00,11,3,3,1,,40,233,0,,0,233
318,2022-08-28 00:54:00,2022-08-28 06:00:00,9,3,4,2,82,306,1632,0,,0,1632
319,2022-08-28 11:46:00,2022-08-28 12:37:00,6,2,2,1,,51,314,0,,0,314
320,2022-08-28 19:42:00,2022-08-28 20:13:00,3,1,9,1,,31,202,0,,0,202
321,2022-08-28 20:44:00,2022-08-28 21:04:00,1,1,10,1,,20,130,0,,0,130
322,2022-08-29 06:54:00,2022-08-29 07:53:00,10,3,6,1,,59,315,0,,0,315
323,2022-08-29 09:15:00,2022-08-29 10:08:00,7,2,3,1,,53,309,0,,0,309
324,2022-08-31 17:24:00,2022-08-31 20:00:00,11,3,3,2,83,156,910,0,,0,910
325,2022-09-01 08:53:00,2022-09-01 09:22:00,8,2,6,1,,29,155,0,,0,155
326,2022-09-01 17:22:00,2022-09-01 17:55:00,12,3,2,1,,33,204,0,,0,204
327,2022-09-02 06:05:00,2022-09-02 06:48:00,4,1,4,1,,43,229,0,,0,229
328,2022-09-04 09:54:00,2022-09-04 12:00:00,5,2,8,2,84,126,882,0,,0,882
329,2022-09-04 13:41:00,2022-09-04 14:09:00,2,1,3,1,,28,163,0,,0,163
330,2022-09-04 18:10:00,2022-09-04 18:30:00,5,2,9,1,,20,130,19500,12,1,19630
331,2022-09-05 09:53:00,2022-09-05 12:18:00,10,3,9,1,,145,942,0,,0,942
332,2022-09-06 05:45:00,2022-09-06 09:00:00,2,1,6,2,85,195,1040,4200,6,1,5240
333,2022-09-07 13:00:00,2022-09-07 13:27:00,1,1,9,1,,27,176,0,,0,176
334,2022-09-07 14:01:00,2022-09-07 14:35:00,6,2,3,1,,34,198,42000,16,1,42198
335,2022-09-07 21:08:00,2022-09-07 21:39:00,11,3,7,1,,31,181,0,,0,181
336,2022-09-07 21:10:00,2022-09-07 21:50:00,9,3,4,1,,40,213,42000,16,1,42213
337,2022-09-08 14:32:00,2022-09-08 15:31:00,3,1,5,1,,59,344,0,,0,344
338,2022-09-09 01:04:00,2022-09-09 08:00:00,1,1,8,2,86,416,2912,110000,17,2,112912
339,2022-09-09 10:05:00,2022-09-09 10:42:00,10,3,7,1,,37,216,0,,0,216
340,2022-09-10 10:23:00,2022-09-10 13:00:00,6,2,10,2,87,157,1020,4800,7,1,5820
341,2022-09-10 12:00:00,2022-09-10 19:00:00,10,3,4,2,88,420,2240,0,,0,2240
342,2022-09-10 17:29:00,2022-09-10 22:00:00,7,2,7,2,89,271,1581,0,,0,1581
343,2022-09-11 07:29:00,2022-09-11 13:39:00,3,1,8,1,,370,2590,0,,0,2590
344,2022-09-11 07:57:00,2022-09-11 11:00:00,8,2,9,2,90,183,1190,76000,19,2,77190
345,2022-09-12 06:58:00,2022-09-12 07:26:00,12,3,8,1,,28,196,55000,17,1,55196
346,2022-09-14 03:12:00,2022-09-14 05:00:00,3,1,11,2,91,108,1530,0,,0,1530
347,2022-09-14 07:40:00,2022-09-14 08:23:00,8,2,4,1,,43,229,0,,0,229
348,2022-09-14 10:14:00,2022-09-14 10:34:00,5,2,8,1,,20,140,0,,0,140
349,2022-09-15 06:58:00,2022-09-15 07:30:00,4,1,10,1,,32,208,8400,6,2,8608
350,2022-09-16 00:17:00,2022-09-16 05:00:00,4,1,8,2,92,283,1981,1800,1,1,3781
351,2022-09-16 15:01:00,2022-09-16 15:25:00,2,1,6,1,,24,128,4800,7,1,4928
352,2022-09-18 04:27:00,2022-09-18 10:00:00,12,3,2,2,93,333,2054,0,,0,2054
353,2022-09-19 06:35:00,2022-09-19 06:58:00,6,2,10,1,,23,150,0,,0,150
354,2022-09-19 08:16:00,2022-09-19 08:43:00,1,1,4,1,,27,144,0,,0,144
355,2022-09-19 17:06:00,2022-09-19 18:00:00,11,3,3,1,,54,315,0,,0,315
356,2022-09-19 19:16:00,2022-09-19 20:07:00,10,3,4,1,,51,272,3500,5,1,3772
357,2022-09-20 09:59:00,2022-09-20 10:19:00,7,2,9,1,,20,130,0,,0,130
358,2022-09-20 21:57:00,2022-09-21 06:00:00,9,3,1,2,94,483,4428,4200,6,1,8628
359,2022-09-21 10:55:00,2022-09-21 11:51:00,3,1,9,1,,56,364,0,,0,364
360,2022-09-23 08:46:00,2022-09-23 09:10:00,12,3,5,1,,24,140,0,,0,140
361,2022-09-24 00:57:00,2022-09-24 04:00:00,10,3,4,2,95,183,976,2400,2,1,3376
362,2022-09-24 19:46:00,2022-09-24 20:40:00,8,2,4,1,,54,288,0,,0,288
363,2022-09-26 04:46:00,2022-09-26 11:00:00,11,3,9,2,96,374,2431,0,,0,2431
364,2022-09-27 03:38:00,2022-09-27 07:00:00,6,2,5,2,97,202,1178,0,,0,1178
365,2022-09-27 09:04:00,2022-09-27 14:27:00,1,1,6,1,,323,1723,0,,0,1723
366,2022-09-28 08:59:00,2022-09-28 09:47:00,5,2,10,1,,48,312,0,,0,312
367,2022-09-28 13:47:00,2022-09-28 14:07:00,2,1,7,1,,20,117,0,,0,117
368,2022-09-29 14:57:00,2022-09-29 15:26:00,6,2,6,1,,29,155,0,,0,155
369,2022-09-29 15:35:00,2022-09-29 16:21:00,4,1,7,1,,46,268,0,,0,268
370,2022-09-30 15:46:00,2022-09-30 16:41:00,10,3,3,1,,55,321,0,,0,321
371,2022-10-01 06:58:00,2022-10-01 07:22:00,1,1,8,1,,24,168,0,,0,168
372,2022-10-02 06:27:00,2022-10-02 07:17:00,3,1,10,1,,50,325,0,,0,325
373,2022-10-02 09:57:00,2022-10-02 10:41:00,7,2,7,1,,44,257,0,,0,257
374,2022-10-02 16:24:00,2022-10-02 17:15:00,11,3,9,1,,51,332,0,,0,332
375,2022-10-03 17:33:00,2022-10-03 18:17:00,12,3,10,1,,44,286,1800,1,1,2086
376,2022-10-03 20:52:00,2022-10-04 04:33:00,12,3,4,1,,461,2459,18500,10,1,20959
377,2022-10-04 17:06:00,2022-10-04 17:32:00,9,3,9,1,,26,169,0,,0,169
378,2022-10-05 13:25:00,2022-10-05 14:24:00,8,2,8,1,,59,413,0,,0,413
379,2022-10-08 06:31:00,2022-10-08 07:25:00,5,2,7,1,,54,315,0,,0,315
380,2022-10-10 15:27:00,2022-10-10 15:57:00,10,3,8,1,,30,210,0,,0,210
381,2022-10-11 06:06:00,2022-10-11 06:50:00,2,1,5,1,,44,257,0,,0,257
382,2022-10-11 23:22:00,2022-10-12 02:00:00,2,1,2,2,98,158,974,60000,18,1,60974
383,2022-10-12 04:55:00,2022-10-12 11:00:00,6,2,3,2,99,365,2129,120000,18,2,122129
384,2022-10-12 06:23:00,2022-10-12 10:00:00,12,3,10,2,100,217,1410,3600,1,2,5010
385,2022-10-12 10:59:00,2022-10-12 12:00:00,1,1,8,2,101,61,427,0,,0,427
386,2022-10-12 12:04:00,2022-10-12 12:54:00,4,1,8,1,,50,350,0,,0,350
387,2022-10-12 12:41:00,2022-10-12 14:00:00,7,2,2,2,102,79,487,12500,9,1,12987
388,2022-10-12 17:26:00,2022-10-12 18:25:00,6,2,3,1,,59,344,1800,1,1,2144
389,2022-10-13 03:44:00,2022-10-13 11:00:00,4,1,4,2,103,436,2325,0,,0,2325
390,2022-10-14 18:13:00,2022-10-14 19:12:00,3,1,10,1,,59,384,12500,9,1,12884
391,2022-10-14 19:54:00,2022-10-14 20:38:00,12,3,4,1,,44,235,180000,18,3,180235
392,2022-10-16 08:56:00,2022-10-16 09:29:00,7,2,5,1,,33,193,22000,11,1,22193
393,2022-10-16 16:32:00,2022-10-16 20:00:00,9,3,5,2,104,208,1213,18500,10,1,19713
394,2022-10-16 18:16:00,2022-10-16 19:12:00,11,3,7,1,,56,327,42000,16,1,42327
395,2022-10-17 06:35:00,2022-10-17 07:19:00,8,2,6,1,,44,235,0,,0,235
396,2022-10-17 16:11:00,2022-10-17 23:00:00,5,2,7,2,105,409,2386,19600,14,2,21986
397,2022-10-18 01:53:00,2022-10-18 07:00:00,8,2,1,2,106,307,2814,60000,18,1,62814
398,2022-10-18 05:22:00,2022-10-18 08:00:00,11,3,10,2,107,158,1027,17400,15,2,18427
399,2022-10-18 10:13:00,2022-10-18 10:36:00,9,3,8,1,,23,161,8700,15,1,8861
400,2022-10-19 07:02:00,2022-10-19 14:19:00,9,3,2,1,,437,2695,38000,19,1,40695
401,2022-10-19 16:34:00,2022-10-19 17:01:00,5,2,3,1,,27,158,0,,0,158
402,2022-10-20 17:30:00,2022-10-20 22:00:00,3,1,3,2,108,270,1575,29400,14,3,30975
403,2022-10-22 11:14:00,2022-10-22 12:01:00,10,3,9,1,,47,306,0,,0,306
404,2022-10-22 13:11:00,2022-10-22 14:04:00,1,1,2,1,,53,327,0,,0,327
405,2022-10-23 15:31:00,2022-10-23 16:20:00,4,1,8,1,,49,343,0,,0,343
406,2022-10-24 11:59:00,2022-10-24 12:49:00,2,1,4,1,,50,267,0,,0,267
407,2022-10-26 10:31:00,2022-10-26 11:21:00,6,2,3,1,,50,292,0,,0,292
408,2022-10-26 12:00:00,2022-10-26 12:56:00,3,1,6,1,,56,299,0,,0,299
409,2022-10-27 20:36:00,2022-10-27 21:08:00,8,2,9,1,,32,208,0,,0,208
410,2022-10-27 21:33:00,2022-10-27 22:02:00,12,3,4,1,,29,155,0,,0,155
411,2022-10-28 12:58:00,2022-10-28 21:00:00,2,1,2,2,109,482,2972,2700,3,3,5672
412,2022-10-28 18:56:00,2022-10-28 19:41:00,11,3,7,1,,45,262,0,,0,262
413,2022-10-29 06:38:00,2022-10-29 07:06:00,7,2,4,1,,28,149,0,,0,149
414,2022-10-29 08:20:00,2022-10-29 09:05:00,5,2,9,1,,45,292,0,,0,292
415,2022-10-29 09:14:00,2022-10-29 10:02:00,9,3,9,1,,48,312,0,,0,312
416,2022-10-30 20:07:00,2022-10-31 00:29:00,11,3,7,1,,262,1528,1800,1,1,3328
417,2022-10-31 15:28:00,2022-10-31 21:53:00,4,1,10,1,,385,2502,42000,16,1,44502
418,2022-11-03 09:01:00,2022-11-03 09:34:00,4,1,8,1,,33,231,0,,0,231
419,2022-11-03 18:08:00,2022-11-03 19:00:00,10,3,2,1,,52,321,0,,0,321
420,2022-11-05 08:43:00,2022-11-05 09:42:00,1,1,7,1,,59,344,0,,0,344
421,2022-11-05 11:17:00,2022-11-05 14:00:00,10,3,4,2,110,163,869,9600,7,2,10469
422,2022-11-05 22:24:00,2022-11-06 01:00:00,9,3,6,2,111,156,832,9800,14,1,10632
423,2022-11-06 19:35:00,2022-11-06 20:17:00,3,1,10,1,,42,273,0,,0,273
424,2022-11-07 01:10:00,2022-11-07 03:00:00,4,1,2,2,112,110,678,2700,3,3,3378
425,2022-11-07 15:14:00,2022-11-07 15:50:00,6,2,9,1,,36,234,0,,0,234
426,2022-11-07 17:53:00,2022-11-07 18:51:00,2,1,4,1,,58,309,0,,0,309
427,2022-11-08 16:20:00,2022-11-08 17:00:00,12,3,7,1,,40,233,0,,0,233
428,2022-11-08 21:18:00,2022-11-08 22:16:00,9,3,10,1,,58,377,0,,0,377
429,2022-11-09 02:30:00,2022-11-09 11:00:00,7,2,9,2,113,510,3315,0,,0,3315
430,2022-11-09 11:27:00,2022-11-09 12:15:00,5,2,10,1,,48,312,0,,0,312
431,2022-11-10 17:08:00,2022-11-10 17:28:00,8,2,5,1,,20,117,0,,0,117
432,2022-11-10 17:38:00,2022-11-10 18:05:00,11,3,10,1,,27,176,2400,2,1,2576
433,2022-11-11 18:14:00,2022-11-11 18:51:00,7,2,4,1,,37,197,0,,0,197
434,2022-11-13 07:27:00,2022-11-13 09:00:00,6,2,8,2,114,93,651,3200,8,1,3851
435,2022-11-13 11:21:00,2022-11-13 16:50:00,8,2,4,1,,329,1755,0,,0,1755
436,2022-11-14 05:59:00,2022-11-14 08:00:00,3,1,2,2,115,121,746,110000,17,2,110746
437,2022-11-14 21:12:00,2022-11-14 21:58:00,4,1,2,1,,46,284,0,,0,284
438,2022-11-15 08:09:00,2022-11-15 09:08:00,10,3,2,1,,59,364,9800,14,1,10164
439,2022-11-16 20:53:00,2022-11-16 21:52:00,3,1,6,1,,59,315,0,,0,315
440,2022-11-17 02:55:00,2022-11-17 05:00:00,5,2,3,2,116,125,729,0,,0,729
441,2022-11-17 08:00:00,2022-11-17 08:54:00,1,1,6,1,,54,288,0,,0,288
442,2022-11-18 12:08:00,2022-11-18 12:52:00,6,2,9,1,,44,286,0,,0,286
443,2022-11-19 18:12:00,2022-11-19 18:59:00,2,1,5,1,,47,274,0,,0,274
444,2022-11-20 08:54:00,2022-11-20 14:00:00,1,1,4,2,117,306,1632,4200,6,1,5832
445,2022-11-20 09:56:00,2022-11-20 12:00:00,11,3,10,2,118,124,806,60000,18,1,60806
446,2022-11-20 09:57:00,2022-11-20 10:31:00,9,3,4,1,,34,181,0,,0,181
447,2022-11-21 02:59:00,2022-11-21 04:00:00,8,2,4,2,119,61,325,38000,19,1,38325
448,2022-11-21 11:58:00,2022-11-21 12:44:00,7,2,8,1,,46,322,0,,0,322
449,2022-11-22 07:39:00,2022-11-22 08:21:00,8,2,10,1,,42,273,0,,0,273
450,2022-11-22 10:33:00,2022-11-22 11:29:00,5,2,5,1,,56,327,22000,11,1,22327
451,2022-11-22 11:51:00,2022-11-22 15:22:00,6,2,10,1,,211,1372,3500,5,1,4872
452,2022-11-22 12:54:00,2022-11-22 13:30:00,12,3,3,1,,36,210,0,,0,210
453,2022-11-23 07:40:00,2022-11-23 13:00:00,10,3,7,2,120,320,1867,3500,5,1,5367
454,2022-11-23 19:32:00,2022-11-24 01:00:00,2,1,5,2,121,328,1913,4200,6,1,6113
455,2022-11-23 21:09:00,2022-11-24 00:00:00,12,3,5,2,122,171,998,44000,11,2,44998
456,2022-11-24 06:39:00,2022-11-24 07:29:00,4,1,3,1,,50,292,0,,0,292
457,2022-11-24 21:58:00,2022-11-24 22:55:00,11,3,7,1,,57,332,0,,0,332
458,2022-11-26 10:08:00,2022-11-26 10:37:00,3,1,5,1,,29,169,0,,0,169
459,2022-11-29 06:04:00,2022-11-29 06:49:00,1,1,8,1,,45,315,55500,10,3,55815
460,2022-11-29 07:33:00,2022-11-29 08:05:00,10,3,7,1,,32,187,0,,0,187
461,2022-11-30 19:59:00,2022-11-30 20:43:00,6,2,3,1,,44,257,25000,9,2,25257
462,2022-11-30 22:39:00,2022-12-01 04:00:00,9,3,4,2,123,321,1712,900,3,1,2612
463,2022-12-02 13:40:00,2022-12-02 14:38:00,2,1,2,1,,58,358,0,,0,358
464,2022-12-03 14:10:00,2022-12-03 19:00:00,7,2,5,2,124,290,1692,1200,4,1,2892
465,2022-12-03 19:13:00,2022-12-03 19:36:00,8,2,7,1,,23,134,0,,0,134
466,2022-12-04 06:02:00,2022-12-04 06:45:00,9,3,9,1,,43,280,0,,0,280
467,2022-12-04 21:22:00,2022-12-04 21:47:00,5,2,3,1,,25,146,0,,0,146
468,2022-12-05 14:41:00,2022-12-05 15:18:00,12,3,7,1,,37,216,0,,0,216
469,2022-12-06 10:25:00,2022-12-06 11:19:00,3,1,5,1,,54,315,39000,12,2,39315
470,2022-12-07 10:29:00,2022-12-07 10:51:00,11,3,4,1,,22,117,0,,0,117
471,2022-12-07 13:09:00,2022-12-07 19:29:00,2,1,8,1,,380,2660,38000,19,1,40660
472,2022-12-07 21:23:00,2022-12-07 22:17:00,4,1,7,1,,54,315,19500,12,1,19815
473,2022-12-09 07:28:00,2022-12-09 08:00:00,10,3,2,1,,32,197,0,,0,197
474,2022-12-09 23:13:00,2022-12-10 05:00:00,2,1,1,2,125,347,3181,1200,4,1,4381
475,2022-12-11 14:14:00,2022-12-11 14:48:00,1,1,4,1,,34,181,0,,0,181
476,2022-12-13 10:43:00,2022-12-13 15:00:00,11,3,8,2,126,257,1799,18500,10,1,20299
477,2022-12-13 17:46:00,2022-12-13 23:00:00,4,1,9,2,127,314,2041,60000,18,1,62041
478,2022-12-13 19:19:00,2022-12-13 19:59:00,6,2,4,1,,40,213,0,,0,213
479,2022-12-14 07:18:00,2022-12-14 11:00:00,6,2,10,2,128,222,1443,9600,7,2,11043
480,2022-12-14 18:27:00,2022-12-14 19:11:00,2,1,9,1,,44,286,0,,0,286
481,2022-12-15 06:39:00,2022-12-15 15:00:00,5,2,1,2,129,501,4592,8400,6,2,12992
482,2022-12-15 08:07:00,2022-12-15 08:29:00,8,2,3,1,,22,128,0,,0,128
483,2022-12-16 10:07:00,2022-12-16 11:01:00,7,2,4,1,,54,288,0,,0,288
484,2022-12-16 15:10:00,2022-12-16 16:07:00,3,1,3,1,,57,332,0,,0,332
485,2022-12-17 12:39:00,2022-12-17 16:00:00,3,1,5,2,130,201,1172,4200,6,1,5372
486,2022-12-17 16:15:00,2022-12-17 16:52:00,12,3,4,1,,37,197,0,,0,197
487,2022-12-17 16:42:00,2022-12-17 17:22:00,5,2,8,1,,40,280,0,,0,280
488,2022-12-18 09:33:00,2022-12-18 10:21:00,9,3,9,1,,48,312,3200,8,1,3512
489,2022-12-19 14:01:00,2022-12-19 22:00:00,9,3,7,2,131,479,2794,4800,7,1,7594
490,2022-12-19 19:06:00,2022-12-19 19:35:00,4,1,10,1,,29,188,0,,0,188
491,2022-12-20 03:07:00,2022-12-20 09:00:00,10,3,10,2,132,353,2294,94000,20,2,96294
492,2022-12-21 11:33:00,2022-12-21 12:08:00,11,3,7,1,,35,204,18500,10,1,18704
493,2022-12-21 13:58:00,2022-12-21 18:00:00,1,1,6,2,133,242,1291,0,,0,1291
494,2022-12-22 09:34:00,2022-12-22 13:00:00,8,2,7,2,134,206,1202,44000,11,2,45202
495,2022-12-23 13:20:00,2022-12-23 14:14:00,6,2,8,1,,54,378,0,,0,378
496,2022-12-23 21:28:00,2022-12-23 22:26:00,10,3,9,1,,58,377,0,,0,377
497,2022-12-24 11:52:00,2022-12-24 12:17:00,2,1,6,1,,25,133,0,,0,133
498,2022-12-27 16:33:00,2022-12-27 17:19:00,3,1,2,1,,46,284,0,,0,284
499,2022-12-27 21:31:00,2022-12-28 03:17:00,3,1,11,1,,346,4902,3600,1,2,8502
500,2022-12-28 09:48:00,2022-12-28 10:32:00,7,2,9,1,,44,286,1800,1,1,2086
501,2022-12-29 09:02:00,2022-12-29 09:55:00,9,3,10,1,,53,344,0,,0,344
502,2022-12-29 12:15:00,2022-12-29 12:49:00,5,2,10,1,,34,221,0,,0,221
503,2022-12-29 18:18:00,2022-12-29 19:15:00,8,2,3,1,,57,332,0,,0,332
504,2022-12-30 20:27:00,2022-12-30 21:01:00,4,1,6,1,,34,181,0,,0,181
505,2022-12-31 16:25:00,2022-12-31 17:00:00,12,3,7,1,,35,204,0,,0,204
506,2023-01-01 12:34:00,2023-01-01 14:00:00,11,3,7,2,135,86,502,19500,12,1,20002
507,2023-01-01 17:47:00,2023-01-01 19:00:00,7,2,8,2,136,73,511,165000,17,3,165511
508,2023-01-02 17:40:00,2023-01-02 18:17:00,6,2,6,1,,37,197,0,,0,197
509,2023-01-03 06:06:00,2023-01-03 06:38:00,10,3,6,1,,32,171,0,,0,171
510,2023-01-03 10:46:00,2023-01-03 14:00:00,12,3,9,2,137,194,1261,3200,8,1,4461
511,2023-01-04 11:07:00,2023-01-04 11:34:00,11,3,10,1,,27,176,0,,0,176
512,2023-01-04 12:38:00,2023-01-04 13:12:00,1,1,5,1,,34,198,0,,0,198
513,2023-01-04 22:57:00,2023-01-05 07:00:00,2,1,11,2,138,483,6843,42000,16,1,48843
514,2023-01-06 18:56:00,2023-01-06 23:00:00,6,2,9,2,139,244,1586,0,,0,1586
515,2023-01-07 16:59:00,2023-01-07 17:55:00,2,1,5,1,,56,327,3200,8,1,3527
516,2023-01-08 11:22:00,2023-01-08 12:03:00,7,2,10,1,,41,266,0,,0,266
517,2023-01-08 12:33:00,2023-01-08 13:08:00,8,2,7,1,,35,204,16000,13,1,16204
518,2023-01-08 12:52:00,2023-01-08 13:34:00,9,3,6,1,,42,224,3200,8,1,3424
519,2023-01-08 16:43:00,2023-01-08 17:26:00,3,1,10,1,,43,280,0,,0,280
520,2023-01-09 04:06:00,2023-01-09 11:00:00,3,1,7,2,140,414,2415,44000,11,2,46415
521,2023-01-09 22:33:00,2023-01-10 04:00:00,9,3,3,2,141,327,1908,3500,5,1,5408
522,2023-01-10 17:42:00,2023-01-10 18:13:00,12,3,5,1,,31,181,3500,5,1,3681
523,2023-01-11 16:50:00,2023-01-11 17:24:00,5,2,5,1,,34,198,0,,0,198
524,2023-01-13 11:03:00,2023-01-13 11:42:00,4,1,5,1,,39,228,0,,0,228
525,2023-01-14 06:02:00,2023-01-14 06:28:00,10,3,2,1,,26,160,12500,9,1,12660
526,2023-01-14 10:29:00,2023-01-14 14:30:00,7,2,6,1,,241,1285,0,,0,1285
527,2023-01-15 11:19:00,2023-01-15 13:26:00,10,3,9,1,,127,826,0,,0,826
528,2023-01-16 15:02:00,2023-01-16 15:33:00,11,3,2,1,,31,191,0,,0,191
529,2023-01-16 19:20:00,2023-01-16 19:47:00,6,2,9,1,,27,176,0,,0,176
530,2023-01-18 21:06:00,2023-01-18 21:47:00,1,1,3,1,,41,239,120000,18,2,120239
531,2023-01-19 08:19:00,2023-01-19 08:56:00,2,1,10,1,,37,240,0,,0,240
532,2023-01-20 01:51:00,2023-01-20 06:00:00,2,1,5,2,142,249,1453,900,3,1,2353
533,2023-01-20 08:49:00,2023-01-20 12:00:00,1,1,8,2,143,191,1337,4200,6,1,5537
534,2023-01-20 19:50:00,2023-01-20 20:12:00,7,2,4,1,,22,117,10500,5,3,10617
535,2023-01-21 07:01:00,2023-01-21 07:46:00,8,2,9,1,,45,292,0,,0,292
536,2023-01-21 11:52:00,2023-01-21 12:35:00,3,1,2,1,,43,265,165000,17,3,165265
537,2023-01-21 15:58:00,2023-01-21 16:44:00,12,3,9,1,,46,299,42000,16,1,42299
538,2023-01-22 19:40:00,2023-01-22 20:05:00,9,3,6,1,,25,133,0,,0,133
539,2023-01-24 09:26:00,2023-01-24 10:02:00,4,1,7,1,,36,210,0,,0,210
540,2023-01-24 22:41:00,2023-01-25 01:00:00,6,2,7,2,144,139,811,0,,0,811
541,2023-01-25 18:21:00,2023-01-25 18:59:00,5,2,3,1,,38,222,0,,0,222
542,2023-01-26 03:07:00,2023-01-26 10:00:00,10,3,2,2,145,413,2547,3500,5,1,6047
543,2023-01-27 06:25:00,2023-01-27 13:00:00,4,1,11,2,146,395,5596,12500,9,1,18096
544,2023-01-27 19:29:00,2023-01-28 03:25:00,1,1,11,1,,476,6743,0,,0,6743
545,2023-01-28 06:48:00,2023-01-28 07:24:00,10,3,10,1,,36,234,0,,0,234
546,2023-01-28 20:28:00,2023-01-28 20:52:00,11,3,5,1,,24,140,0,,0,140
547,2023-01-29 03:19:00,2023-01-29 05:00:00,9,3,2,2,147,101,623,9800,14,1,10423
548,2023-01-29 18:56:00,2023-01-29 19:21:00,1,1,5,1,,25,146,0,,0,146
549,2023-01-29 19:14:00,2023-01-29 20:04:00,2,1,2,1,,50,308,0,,0,308
550,2023-01-29 21:10:00,2023-01-29 21:51:00,6,2,7,1,,41,239,0,,0,239
551,2023-01-30 12:14:00,2023-01-30 19:00:00,5,2,3,2,148,406,2368,4200,6,1,6568
552,2023-01-30 13:56:00,2023-01-31 00:00:00,3,1,5,2,149,604,3523,25000,9,2,28523
553,2023-01-30 17:19:00,2023-01-30 17:45:00,7,2,10,1,,26,169,0,,0,169
554,2023-01-31 18:42:00,2023-01-31 19:23:00,3,1,3,1,,41,239,17400,15,2,17639
555,2023-02-01 15:39:00,2023-02-01 16:05:00,9,3,8,1,,26,182,38000,19,1,38182
556,2023-02-02 19:20:00,2023-02-02 23:00:00,12,3,9,2,150,220,1430,3600,4,3,5030
